,Unnamed: 0,url,score_1,score_1_url,score_2,score_2_url,score_3,score_3_url
2740,2740,https://dnd.su/bestiary/7787-shalvus-martholio/,0.2723180571596287,https://dnd.su/bestiary/7786-zi-liang/,0.2539671376153881,https://dnd.su/bestiary/7778-narth-tezrin/,0.2449808533798753,https://dnd.su/bestiary/7769-beldora/
2741,2741,https://dnd.su/bestiary/7900-shira/,0.2232942880736889,https://dnd.su/bestiary/5889-drow-pickpocket/,0.2232942880736889,https://dnd.su/bestiary/5888-drow-commoner/,0.1975334724092967,https://dnd.su/bestiary/7782-othovir/
2742,2742,https://dnd.su/bestiary/7690-goon-balloon/,0.1742659408861763,https://dnd.su/bestiary/5846-bridesmaid-of-zuggtmoy/,0.1314968857417505,https://dnd.su/bestiary/9252-flapjack/,0.1218100713752391,https://dnd.su/bestiary/8364-brigganock/
2743,2743,https://dnd.su/bestiary/4973-fastieth/,0.0938563433343975,https://dnd.su/bestiary/6607-velociraptor/,0.0818637806157011,https://dnd.su/bestiary/5265-sled-dog/,0.0809859335653354,https://dnd.su/bestiary/5900-giant-riding-lizard/
2744,2744,https://dnd.su/bestiary/5881-shuushar-the-awakened/,0.7745594796146609,https://dnd.su/bestiary/212-kuo-toa/,0.2488383329321488,https://dnd.su/bestiary/209-winged-kobold/,0.2294950188177573,https://dnd.su/bestiary/5880-sarith-kzekarit/
2745,2745,https://dnd.su/bestiary/207-jackalwere/,0.0996899650334903,https://dnd.su/bestiary/5005-shifter/,0.0978951626990238,https://dnd.su/bestiary/5001-changeling/,0.0900420603956246,https://dnd.su/bestiary/8519-undead-cockatrice/
2746,2746,https://dnd.su/bestiary/17441-sharwyn-hucrele/,0.3058443723613143,https://dnd.su/bestiary/17442-sir-braford/,0.2226909671842821,https://dnd.su/bestiary/5906-vantha-coaxrock/,0.1654078163719551,https://dnd.su/bestiary/5064-sage/
2747,2747,https://dnd.su/bestiary/5005-shifter/,0.186755810297836,https://dnd.su/bestiary/1649-valenar-steed/,0.1865539653378865,https://dnd.su/bestiary/4970-valenar-hound/,0.1659121678719141,https://dnd.su/bestiary/178-gnoll/
2748,2748,https://dnd.su/bestiary/4797-szoldar-szoldarovich/,0.9599843994821944,https://dnd.su/bestiary/4798-yevgeni-krushkin/,0.1880229686907246,https://dnd.su/bestiary/439-scout/,0.1735219582523072,https://dnd.su/bestiary/4685-barovian-scout/
2749,2749,https://dnd.su/bestiary/5048-kiddywidget/,0.1001741892562387,https://dnd.su/bestiary/8519-undead-cockatrice/,0.0855036817952148,https://dnd.su/bestiary/372-crocodile/,0.0852027398166675,https://dnd.su/bestiary/178-gnoll/
2750,2750,https://dnd.su/bestiary/444-spy/,0.6665588987070541,https://dnd.su/bestiary/4479-lords-alliance-spy/,0.5591859680687807,https://dnd.su/bestiary/8518-two-dry-cloaks/,0.4724317860682001,https://dnd.su/bestiary/4604-drow-spy/
2751,2751,https://dnd.su/bestiary/4479-lords-alliance-spy/,0.6665588987070541,https://dnd.su/bestiary/444-spy/,0.586483657220091,https://dnd.su/bestiary/4604-drow-spy/,0.3768279777498543,https://dnd.su/bestiary/7696-kella-darkhope/
2752,2752,https://dnd.su/bestiary/4809-vistana-spy/,0.293327164279681,https://dnd.su/bestiary/444-spy/,0.2363035670479616,https://dnd.su/bestiary/4479-lords-alliance-spy/,0.2031132488504095,https://dnd.su/bestiary/13138-vargouille-reflection/
2753,2753,https://dnd.su/bestiary/17319-thought-spy/,0.3075136954836768,https://dnd.su/bestiary/444-spy/,0.306065721951623,https://dnd.su/bestiary/4479-lords-alliance-spy/,0.2762526776936012,https://dnd.su/bestiary/4604-drow-spy/
2754,2754,https://dnd.su/bestiary/5181-shard-shunner/,0.8992887447147787,https://dnd.su/bestiary/222-wererat/,0.8712418696995466,https://dnd.su/bestiary/5827-svirfneblin-wererats/,0.348222953111904,https://dnd.su/bestiary/5883-topsy/
2755,2755,https://dnd.su/bestiary/7727-sharda/,0.730823647507508,https://dnd.su/bestiary/7726-tau/,0.7247564310637655,https://dnd.su/bestiary/443-cult-fanatic/,0.564299434395884,https://dnd.su/bestiary/7430-redjaw/
2756,2756,https://dnd.su/bestiary/4779-thornboldt/,0.7748048227364658,https://dnd.su/bestiary/4778-rosavalda/,0.1111544297394487,https://dnd.su/bestiary/226-manticore/,0.09833932721349,https://dnd.su/bestiary/959-phantom-warrior/
2757,2757,https://dnd.su/bestiary/5066-shemshime/,0.1873893789755567,https://dnd.su/bestiary/6432-dryad-spirit/,0.1674273347694057,https://dnd.su/bestiary/5795-lonelywood-banshee/,0.1623904911583369,https://dnd.su/bestiary/12553-goblin-psi-commander/
2758,2758,https://dnd.su/bestiary/8854-plasmoid-boss/,0.0728353074824071,https://dnd.su/bestiary/6162-intelligent-black-pudding/,0.0723009646521676,https://dnd.su/bestiary/255-black-pudding/,0.0524783706428423,https://dnd.su/bestiary/5912-princess-ebonmire/
2759,2759,https://dnd.su/bestiary/198-helmed-horror/,0.6399751307548605,https://dnd.su/bestiary/6415-helmed-horror-fashioned-on-avernus/,0.2865378229376217,https://dnd.su/bestiary/6205-halaster-horror/,0.2110988446939636,https://dnd.su/bestiary/17357-sweettooth-horror/
2760,2760,https://dnd.su/bestiary/6415-helmed-horror-fashioned-on-avernus/,0.6399751307548605,https://dnd.su/bestiary/198-helmed-horror/,0.2711367710615081,https://dnd.su/bestiary/6205-halaster-horror/,0.2085916378940132,https://dnd.su/bestiary/17357-sweettooth-horror/
2761,2761,https://dnd.su/bestiary/4928-shoalar-quanderil/,0.2043424155730813,https://dnd.su/bestiary/249-bone-naga/,0.1888758464234245,https://dnd.su/bestiary/6074-withers/,0.1861945061156363,https://dnd.su/bestiary/3328-azbara-jos/
2762,2762,https://dnd.su/bestiary/6036-shago/,0.2221769862903859,https://dnd.su/bestiary/5811-hengar-aesnvaard/,0.2019869043925153,https://dnd.su/bestiary/7743-hydia-moonmusk/,0.1848561707070207,https://dnd.su/bestiary/423-gladiator/
2763,2763,https://dnd.su/bestiary/17306-golgari-shaman/,0.2251170618650437,https://dnd.su/bestiary/3681-elizar-dryflagon/,0.2063396484648345,https://dnd.su/bestiary/3338-talis-the-white/,0.1394965785856067,https://dnd.su/bestiary/5101-ammalia-cassalanter/
2764,2764,https://dnd.su/bestiary/77-barbed-devil/,0.3760079167143093,https://dnd.su/bestiary/5696-dust-devil/,0.1749413145873201,https://dnd.su/bestiary/64-barlgura/,0.1743575740177728,https://dnd.su/bestiary/321-mezzoloth/
2765,2765,https://dnd.su/bestiary/6227-shunn-shurreth/,0.6902080176014882,https://dnd.su/bestiary/6185-riina-freth/,0.4215555560597025,https://dnd.su/bestiary/146-drow-elite-warrior/,0.2726732890903648,https://dnd.su/bestiary/7870-verin-thelyss/
2766,2766,https://dnd.su/bestiary/3641-skitterwidget/,0.0855873724028758,https://dnd.su/bestiary/280-salamander/,0.0769420050575355,https://dnd.su/bestiary/5045-immortal-lotus-monk/,0.0722882668916933,https://dnd.su/bestiary/5052-lightning-golem/
2767,2767,https://dnd.su/bestiary/5925-shedrak/,0.8526249708833709,https://dnd.su/bestiary/7423-wardlow-akron/,0.8501589350754261,https://dnd.su/bestiary/9260-topolah/,0.8435275010567669,https://dnd.su/bestiary/7731-harper-spellcaster/
2768,2768,https://dnd.su/bestiary/6931-shadar-kai-shadow-dancer/,0.1426164792109239,https://dnd.su/bestiary/7027-lost-sorrowsworn/,0.0777634307737398,https://dnd.su/bestiary/6832-maurezhi/,0.0741359614041649,https://dnd.su/bestiary/8345-silverquill-professor-of-shadow/
2769,2769,https://dnd.su/bestiary/12501-flesh-meld/,0.0739626663433575,https://dnd.su/bestiary/7056-venom-troll/,0.0728550335935901,https://dnd.su/bestiary/6349-liondrake/,0.0717869028701651,https://dnd.su/bestiary/5870-grazilaxx/
2770,2770,https://dnd.su/bestiary/6937-shoosuva/,0.1426777897141065,https://dnd.su/bestiary/69-hezrou/,0.1004590473471025,https://dnd.su/bestiary/5740-gnoll-vampire/,0.0838274581793515,https://dnd.su/bestiary/6797-howler/
